STAT_DATE,XMMC,CMSL,CMSL_outlier,day_of_week,holiday
2017-02-26,∞¸–ƒ…˙≤À,33,33.0,6,1.0
2017-02-27,∞¸–ƒ…˙≤À,15,15.0,0,0.0
2017-02-28,∞¸–ƒ…˙≤À,26,26.0,1,0.0
2017-03-01,∞¸–ƒ…˙≤À,18,18.0,2,0.0
2017-03-02,∞¸–ƒ…˙≤À,9,17.75,3,0.0
2017-03-03,∞¸–ƒ…˙≤À,28,28.0,4,0.0
2017-03-04,∞¸–ƒ…˙≤À,34,34.0,5,1.0
2017-03-05,∞¸–ƒ…˙≤À,25,29.5,6,1.0
2017-03-06,∞¸–ƒ…˙≤À,18,18.0,0,0.0
2017-03-07,∞¸–ƒ…˙≤À,16,16.0,1,0.0
2017-03-08,∞¸–ƒ…˙≤À,44,28.0,2,0.0
2017-03-09,∞¸–ƒ…˙≤À,24,24.0,3,0.0
2017-03-10,∞¸–ƒ…˙≤À,27,27.0,4,0.0
2017-03-11,∞¸–ƒ…˙≤À,45,37.75,5,1.0
2017-03-12,∞¸–ƒ…˙≤À,37,37.0,6,1.0
2017-03-13,∞¸–ƒ…˙≤À,18,18.0,0,0.0
2017-03-14,∞¸–ƒ…˙≤À,23,27.75,1,0.0
2017-03-15,∞¸–ƒ…˙≤À,32,32.0,2,0.0
2017-03-16,∞¸–ƒ…˙≤À,41,36.25,3,0.0
2017-03-17,∞¸–ƒ…˙≤À,40,36.25,4,0.0
2017-03-18,∞¸–ƒ…˙≤À,41,41.0,5,1.0
2017-03-19,∞¸–ƒ…˙≤À,35,35.0,6,1.0
2017-03-20,∞¸–ƒ…˙≤À,28,28.0,0,0.0
2017-03-21,∞¸–ƒ…˙≤À,24,27.75,1,0.0
2017-03-22,∞¸–ƒ…˙≤À,31,31.0,2,0.0
2017-03-23,∞¸–ƒ…˙≤À,20,27.75,3,0.0
2017-03-24,∞¸–ƒ…˙≤À,51,36.25,4,0.0
2017-03-25,∞¸–ƒ…˙≤À,56,46.25,5,1.0
2017-03-26,∞¸–ƒ…˙≤À,37,37.0,6,1.0
2017-03-27,∞¸–ƒ…˙≤À,41,36.25,0,0.0
2017-03-28,∞¸–ƒ…˙≤À,27,27.0,1,0.0
2017-03-29,∞¸–ƒ…˙≤À,28,28.0,2,0.0
2017-03-30,∞¸–ƒ…˙≤À,32,32.0,3,0.0
2017-03-31,∞¸–ƒ…˙≤À,32,32.0,4,0.0
2017-04-01,∞¸–ƒ…˙≤À,50,46.25,5,0.0
2017-04-02,∞¸–ƒ…˙≤À,37,37.0,6,2.0
2017-04-03,∞¸–ƒ…˙≤À,35,35.0,0,2.0
2017-04-04,∞¸–ƒ…˙≤À,45,37.0,1,2.0
2017-04-05,∞¸–ƒ…˙≤À,29,29.0,2,0.0
2017-04-06,∞¸–ƒ…˙≤À,31,31.0,3,0.0
2017-04-07,∞¸–ƒ…˙≤À,30,30.0,4,0.0
2017-04-08,∞¸–ƒ…˙≤À,37,37.0,5,1.0
2017-04-09,∞¸–ƒ…˙≤À,45,45.0,6,1.0
2017-04-10,∞¸–ƒ…˙≤À,17,27.75,0,0.0
2017-04-11,∞¸–ƒ…˙≤À,26,26.0,1,0.0
2017-04-12,∞¸–ƒ…˙≤À,26,26.0,2,0.0
2017-04-13,∞¸–ƒ…˙≤À,16,20.75,3,0.0
2017-04-14,∞¸–ƒ…˙≤À,26,26.0,4,0.0
2017-04-15,∞¸–ƒ…˙≤À,45,40.0,5,1.0
2017-04-16,∞¸–ƒ…˙≤À,34,34.0,6,1.0
2017-04-17,∞¸–ƒ…˙≤À,32,26.25,0,0.0
2017-04-18,∞¸–ƒ…˙≤À,22,22.0,1,0.0
2017-04-19,∞¸–ƒ…˙≤À,27,27.0,2,0.0
2017-04-20,∞¸–ƒ…˙≤À,27,27.0,3,0.0
2017-04-21,∞¸–ƒ…˙≤À,30,26.25,4,0.0
2017-04-22,∞¸–ƒ…˙≤À,37,37.0,5,1.0
2017-04-23,∞¸–ƒ…˙≤À,39,39.0,6,1.0
2017-04-24,∞¸–ƒ…˙≤À,10,20.75,0,0.0
2017-04-25,∞¸–ƒ…˙≤À,23,23.0,1,0.0
2017-04-26,∞¸–ƒ…˙≤À,21,21.0,2,0.0
2017-04-27,∞¸–ƒ…˙≤À,18,20.75,3,0.0
2017-04-28,∞¸–ƒ…˙≤À,24,24.0,4,0.0
2017-04-29,∞¸–ƒ…˙≤À,43,37.0,5,2.0
2017-04-30,∞¸–ƒ…˙≤À,35,35.0,6,2.0
2017-05-01,∞¸–ƒ…˙≤À,29,26.25,0,2.0
2017-05-02,∞¸–ƒ…˙≤À,22,22.0,1,0.0
2017-05-03,∞¸–ƒ…˙≤À,20,20.0,2,0.0
2017-05-04,∞¸–ƒ…˙≤À,22,22.0,3,0.0
2017-05-05,∞¸–ƒ…˙≤À,26,26.0,4,0.0
2017-05-06,∞¸–ƒ…˙≤À,26,33.5,5,1.0
2017-05-07,∞¸–ƒ…˙≤À,32,32.0,6,1.0
2017-05-08,∞¸–ƒ…˙≤À,17,20.75,0,0.0
2017-05-09,∞¸–ƒ…˙≤À,21,21.0,1,0.0
2017-05-10,∞¸–ƒ…˙≤À,21,21.0,2,0.0
2017-05-11,∞¸–ƒ…˙≤À,16,16.0,3,0.0
2017-05-12,∞¸–ƒ…˙≤À,39,27.75,4,0.0
2017-05-13,∞¸–ƒ…˙≤À,38,38.0,5,1.0
2017-05-14,∞¸–ƒ…˙≤À,32,32.0,6,1.0
2017-05-15,∞¸–ƒ…˙≤À,25,25.0,0,0.0
2017-05-16,∞¸–ƒ…˙≤À,18,18.0,1,0.0
2017-05-17,∞¸–ƒ…˙≤À,16,16.0,2,0.0
2017-05-18,∞¸–ƒ…˙≤À,15,18.0,3,0.0
2017-05-19,∞¸–ƒ…˙≤À,30,30.0,4,0.0
2017-05-20,∞¸–ƒ…˙≤À,45,39.75,5,1.0
2017-05-21,∞¸–ƒ…˙≤À,30,30.0,6,1.0
2017-05-22,∞¸–ƒ…˙≤À,24,24.0,0,0.0
2017-05-23,∞¸–ƒ…˙≤À,12,18.0,1,0.0
2017-05-24,∞¸–ƒ…˙≤À,21,21.0,2,0.0
2017-05-25,∞¸–ƒ…˙≤À,18,18.0,3,0.0
2017-05-26,∞¸–ƒ…˙≤À,27,27.0,4,0.0
2017-05-27,∞¸–ƒ…˙≤À,46,39.75,5,0.0
2017-05-28,∞¸–ƒ…˙≤À,36,36.0,6,2.0
2017-05-29,∞¸–ƒ…˙≤À,44,37.0,0,2.0
2017-05-30,∞¸–ƒ…˙≤À,35,27.75,1,2.0
2017-05-31,∞¸–ƒ…˙≤À,23,23.0,2,0.0
2017-06-01,∞¸–ƒ…˙≤À,25,25.0,3,0.0
2017-06-02,∞¸–ƒ…˙≤À,31,27.75,4,0.0
2017-06-03,∞¸–ƒ…˙≤À,28,31.5,5,1.0
2017-06-04,∞¸–ƒ…˙≤À,33,33.0,6,1.0
2017-06-05,∞¸–ƒ…˙≤À,20,20.0,0,0.0
2017-06-06,∞¸–ƒ…˙≤À,29,29.0,1,0.0
2017-06-07,∞¸–ƒ…˙≤À,29,29.0,2,0.0
2017-06-08,∞¸–ƒ…˙≤À,19,21.75,3,0.0
2017-06-09,∞¸–ƒ…˙≤À,27,27.0,4,0.0
2017-06-10,∞¸–ƒ…˙≤À,34,34.0,5,1.0
2017-06-11,∞¸–ƒ…˙≤À,35,35.0,6,1.0
2017-06-12,∞¸–ƒ…˙≤À,23,23.0,0,0.0
2017-06-13,∞¸–ƒ…˙≤À,22,22.0,1,0.0
2017-06-14,∞¸–ƒ…˙≤À,21,21.0,2,0.0
2017-06-15,∞¸–ƒ…˙≤À,27,27.0,3,0.0
2017-06-16,∞¸–ƒ…˙≤À,27,27.0,4,0.0
2017-06-17,∞¸–ƒ…˙≤À,41,41.0,5,1.0
2017-06-18,∞¸–ƒ…˙≤À,35,35.0,6,1.0
2017-06-19,∞¸–ƒ…˙≤À,34,28.25,0,0.0
2017-06-20,∞¸–ƒ…˙≤À,18,21.75,1,0.0
2017-06-21,∞¸–ƒ…˙≤À,26,26.0,2,0.0
2017-06-22,∞¸–ƒ…˙≤À,28,28.0,3,0.0
2017-06-23,∞¸–ƒ…˙≤À,33,28.25,4,0.0
2017-06-24,∞¸–ƒ…˙≤À,45,45.0,5,1.0
2017-06-25,∞¸–ƒ…˙≤À,42,42.0,6,1.0
2017-06-26,∞¸–ƒ…˙≤À,29,29.0,0,0.0
2017-06-27,∞¸–ƒ…˙≤À,19,21.75,1,0.0
2017-06-28,∞¸–ƒ…˙≤À,14,21.75,2,0.0
2017-06-29,∞¸–ƒ…˙≤À,25,25.0,3,0.0
2017-06-30,∞¸–ƒ…˙≤À,27,27.0,4,0.0
2017-07-01,∞¸–ƒ…˙≤À,49,43.5,5,1.0
2017-07-02,∞¸–ƒ…˙≤À,43,43.0,6,1.0
2017-07-03,∞¸–ƒ…˙≤À,28,28.0,0,0.0
2017-07-04,∞¸–ƒ…˙≤À,19,19.0,1,0.0
2017-07-05,∞¸–ƒ…˙≤À,30,30.0,2,0.0
2017-07-06,∞¸–ƒ…˙≤À,37,28.5,3,0.0
2017-07-07,∞¸–ƒ…˙≤À,32,28.5,4,0.0
2017-07-08,∞¸–ƒ…˙≤À,41,41.0,5,1.0
2017-07-09,∞¸–ƒ…˙≤À,35,35.0,6,1.0
2017-07-10,∞¸–ƒ…˙≤À,24,24.0,0,0.0
2017-07-11,∞¸–ƒ…˙≤À,23,23.0,1,0.0
2017-07-12,∞¸–ƒ…˙≤À,16,20.75,2,0.0
2017-07-13,∞¸–ƒ…˙≤À,18,20.75,3,0.0
2017-07-14,∞¸–ƒ…˙≤À,34,28.5,4,0.0
2017-07-15,∞¸–ƒ…˙≤À,31,31.0,5,1.0
2017-07-16,∞¸–ƒ…˙≤À,27,30.25,6,1.0
2017-07-17,∞¸–ƒ…˙≤À,21,21.0,0,0.0
2017-07-18,∞¸–ƒ…˙≤À,25,25.0,1,0.0
2017-07-19,∞¸–ƒ…˙≤À,22,22.0,2,0.0
2017-07-20,∞¸–ƒ…˙≤À,21,21.0,3,0.0
2017-07-21,∞¸–ƒ…˙≤À,23,23.0,4,0.0
2017-07-22,∞¸–ƒ…˙≤À,34,34.0,5,1.0
2017-07-23,∞¸–ƒ…˙≤À,46,39.5,6,1.0
2017-07-24,∞¸–ƒ…˙≤À,14,20.75,0,0.0
2017-07-25,∞¸–ƒ…˙≤À,20,20.0,1,0.0
2017-07-26,∞¸–ƒ…˙≤À,28,28.0,2,0.0
2017-07-27,∞¸–ƒ…˙≤À,27,27.0,3,0.0
2017-07-28,∞¸–ƒ…˙≤À,40,28.5,4,0.0
2017-07-29,∞¸–ƒ…˙≤À,28,28.0,5,1.0
2017-07-30,∞¸–ƒ…˙≤À,39,39.0,6,1.0
2017-07-31,∞¸–ƒ…˙≤À,27,27.0,0,0.0
2017-08-01,∞¸–ƒ…˙≤À,21,24.75,1,0.0
2017-08-02,∞¸–ƒ…˙≤À,24,24.0,2,0.0
2017-08-03,∞¸–ƒ…˙≤À,25,25.0,3,0.0
2017-08-04,∞¸–ƒ…˙≤À,34,31.5,4,0.0
2017-08-05,∞¸–ƒ…˙≤À,36,36.0,5,1.0
2017-08-06,∞¸–ƒ…˙≤À,42,42.0,6,1.0
2017-08-07,∞¸–ƒ…˙≤À,29,29.0,0,0.0
2017-08-08,∞¸–ƒ…˙≤À,27,27.0,1,0.0
2017-08-09,∞¸–ƒ…˙≤À,35,31.5,2,0.0
2017-08-10,∞¸–ƒ…˙≤À,26,26.0,3,0.0
2017-08-11,∞¸–ƒ…˙≤À,50,31.5,4,0.0
2017-08-12,∞¸–ƒ…˙≤À,46,46.0,5,1.0
2017-08-13,∞¸–ƒ…˙≤À,36,36.0,6,1.0
2017-08-14,∞¸–ƒ…˙≤À,27,27.0,0,0.0
2017-08-15,∞¸–ƒ…˙≤À,31,31.0,1,0.0
2017-08-16,∞¸–ƒ…˙≤À,31,31.0,2,0.0
2017-08-17,∞¸–ƒ…˙≤À,14,24.75,3,0.0
2017-08-18,∞¸–ƒ…˙≤À,36,31.5,4,0.0
2017-08-19,∞¸–ƒ…˙≤À,45,45.0,5,1.0
2017-08-20,∞¸–ƒ…˙≤À,49,45.25,6,1.0
2017-08-21,∞¸–ƒ…˙≤À,23,23.0,0,0.0
2017-08-22,∞¸–ƒ…˙≤À,21,24.75,1,0.0
2017-08-23,∞¸–ƒ…˙≤À,26,26.0,2,0.0
2017-08-24,∞¸–ƒ…˙≤À,25,25.0,3,0.0
2017-08-25,∞¸–ƒ…˙≤À,33,33.0,4,0.0
2017-08-26,∞¸–ƒ…˙≤À,26,33.75,5,1.0
2017-08-27,∞¸–ƒ…˙≤À,27,33.75,6,1.0
2017-08-28,∞¸–ƒ…˙≤À,31,31.0,0,0.0
2015-05-06,¥Û∞◊≤À,18,18.0,2,0.0
2015-05-07,¥Û∞◊≤À,13,13.0,3,0.0
2015-05-08,¥Û∞◊≤À,22,22.0,4,0.0
2015-05-09,¥Û∞◊≤À,45,37.5,5,1.0
2015-05-10,¥Û∞◊≤À,47,37.5,6,1.0
2015-05-11,¥Û∞◊≤À,17,17.0,0,0.0
2015-05-12,¥Û∞◊≤À,19,19.0,1,0.0
2015-05-13,¥Û∞◊≤À,12,14.5,2,0.0
2015-05-14,¥Û∞◊≤À,22,22.0,3,0.0
2015-05-15,¥Û∞◊≤À,24,24.0,4,0.0
2015-05-16,¥Û∞◊≤À,28,28.0,5,1.0
2015-05-17,¥Û∞◊≤À,15,23.75,6,1.0
2015-05-18,¥Û∞◊≤À,15,15.0,0,0.0
2015-05-19,¥Û∞◊≤À,12,14.5,1,0.0
2015-05-20,¥Û∞◊≤À,15,15.0,2,0.0
2015-05-21,¥Û∞◊≤À,18,18.0,3,0.0
2015-05-22,¥Û∞◊≤À,27,22.0,4,0.0
2015-05-23,¥Û∞◊≤À,35,35.0,5,1.0
2015-05-24,¥Û∞◊≤À,25,25.0,6,1.0
2015-05-25,¥Û∞◊≤À,18,18.0,0,0.0
2015-05-26,¥Û∞◊≤À,19,19.0,1,0.0
2015-05-27,¥Û∞◊≤À,10,14.5,2,0.0
2015-05-28,¥Û∞◊≤À,22,22.0,3,0.0
2015-05-29,¥Û∞◊≤À,23,23.0,4,0.0
2015-05-30,¥Û∞◊≤À,29,29.0,5,1.0
2015-05-31,¥Û∞◊≤À,20,20.0,6,1.0
2015-06-01,¥Û∞◊≤À,15,15.0,0,0.0
2015-06-02,¥Û∞◊≤À,9,14.5,1,0.0
2015-06-03,¥Û∞◊≤À,22,22.0,2,0.0
2015-06-04,¥Û∞◊≤À,11,11.0,3,0.0
2015-06-05,¥Û∞◊≤À,27,21.0,4,0.0
2015-06-06,¥Û∞◊≤À,26,26.0,5,1.0
2015-06-07,¥Û∞◊≤À,26,26.0,6,1.0
2015-06-08,¥Û∞◊≤À,16,16.0,0,0.0
2015-06-09,¥Û∞◊≤À,8,13.0,1,0.0
2015-06-10,¥Û∞◊≤À,21,21.0,2,0.0
2015-06-11,¥Û∞◊≤À,12,12.0,3,0.0
2015-06-12,¥Û∞◊≤À,22,22.0,4,0.0
2015-06-13,¥Û∞◊≤À,24,24.0,5,1.0
2015-06-14,¥Û∞◊≤À,35,32.0,6,1.0
2015-06-15,¥Û∞◊≤À,13,13.0,0,0.0
2015-06-16,¥Û∞◊≤À,11,11.0,1,0.0
2015-06-17,¥Û∞◊≤À,18,18.0,2,0.0
2015-06-18,¥Û∞◊≤À,15,15.0,3,0.0
2015-06-19,¥Û∞◊≤À,18,18.0,4,0.0
2015-06-20,¥Û∞◊≤À,37,32.0,5,2.0
2015-06-21,¥Û∞◊≤À,29,29.0,6,2.0
2015-06-22,¥Û∞◊≤À,18,25.0,0,2.0
2015-06-23,¥Û∞◊≤À,13,13.0,1,0.0
2015-06-24,¥Û∞◊≤À,13,13.0,2,0.0
2015-06-25,¥Û∞◊≤À,27,21.0,3,0.0
2015-06-26,¥Û∞◊≤À,21,21.0,4,0.0
2015-06-27,¥Û∞◊≤À,31,31.0,5,1.0
2015-06-28,¥Û∞◊≤À,18,25.5,6,1.0
2015-06-29,¥Û∞◊≤À,21,21.0,0,0.0
2015-06-30,¥Û∞◊≤À,13,13.0,1,0.0
2015-07-01,¥Û∞◊≤À,11,14.75,2,0.0
2015-07-02,¥Û∞◊≤À,24,24.0,3,0.0
2015-07-03,¥Û∞◊≤À,18,18.0,4,0.0
2015-07-04,¥Û∞◊≤À,26,26.0,5,1.0
2015-07-05,¥Û∞◊≤À,25,25.0,6,1.0
2015-07-06,¥Û∞◊≤À,15,15.0,0,0.0
2015-07-07,¥Û∞◊≤À,17,17.0,1,0.0
2015-07-08,¥Û∞◊≤À,29,24.0,2,0.0
2015-07-09,¥Û∞◊≤À,20,20.0,3,0.0
2015-07-10,¥Û∞◊≤À,24,24.0,4,0.0
2015-07-11,¥Û∞◊≤À,21,21.0,5,1.0
2015-07-12,¥Û∞◊≤À,17,24.0,6,1.0
2015-07-13,¥Û∞◊≤À,10,14.75,0,0.0
2015-07-14,¥Û∞◊≤À,23,23.0,1,0.0
2015-07-15,¥Û∞◊≤À,23,23.0,2,0.0
2015-07-16,¥Û∞◊≤À,14,14.0,3,0.0
2015-07-17,¥Û∞◊≤À,28,24.0,4,0.0
2015-07-18,¥Û∞◊≤À,37,37.0,5,1.0
2015-07-19,¥Û∞◊≤À,41,34.75,6,1.0
2015-07-20,¥Û∞◊≤À,13,13.0,0,0.0
2015-07-21,¥Û∞◊≤À,25,25.0,1,0.0
2015-07-22,¥Û∞◊≤À,19,19.0,2,0.0
2015-07-23,¥Û∞◊≤À,16,16.0,3,0.0
2015-07-24,¥Û∞◊≤À,26,26.0,4,0.0
2015-07-25,¥Û∞◊≤À,32,32.0,5,1.0
2015-07-26,¥Û∞◊≤À,34,34.0,6,1.0
2015-07-27,¥Û∞◊≤À,12,12.0,0,0.0
2015-07-28,¥Û∞◊≤À,19,19.0,1,0.0
2015-07-29,¥Û∞◊≤À,20,20.0,2,0.0
2015-07-30,¥Û∞◊≤À,20,20.0,3,0.0
2015-07-31,¥Û∞◊≤À,25,25.0,4,0.0
2015-08-01,¥Û∞◊≤À,26,26.0,5,1.0
2015-08-02,¥Û∞◊≤À,27,27.0,6,1.0
2015-08-03,¥Û∞◊≤À,19,19.0,0,0.0
2015-08-04,¥Û∞◊≤À,11,17.0,1,0.0
2015-08-05,¥Û∞◊≤À,17,17.0,2,0.0
2015-08-06,¥Û∞◊≤À,19,19.0,3,0.0
2015-08-07,¥Û∞◊≤À,24,24.0,4,0.0
2015-08-08,¥Û∞◊≤À,24,26.25,5,1.0
2015-08-09,¥Û∞◊≤À,33,33.0,6,1.0
2015-08-10,¥Û∞◊≤À,12,17.0,0,0.0
2015-08-11,¥Û∞◊≤À,16,16.0,1,0.0
2015-08-12,¥Û∞◊≤À,17,17.0,2,0.0
2015-08-13,¥Û∞◊≤À,15,15.0,3,0.0
2015-08-14,¥Û∞◊≤À,29,23.75,4,0.0
2015-08-17,¥Û∞◊≤À,24,24.0,0,0.0
2015-08-18,¥Û∞◊≤À,23,23.0,1,0.0
2015-08-19,¥Û∞◊≤À,24,24.0,2,0.0
2015-08-20,¥Û∞◊≤À,22,22.0,3,0.0
2015-08-21,¥Û∞◊≤À,22,22.0,4,0.0
2015-08-22,¥Û∞◊≤À,30,30.0,5,1.0
2015-08-23,¥Û∞◊≤À,33,33.0,6,1.0
2015-08-24,¥Û∞◊≤À,19,19.0,0,0.0
2015-08-25,¥Û∞◊≤À,12,17.0,1,0.0
2015-08-26,¥Û∞◊≤À,20,20.0,2,0.0
2015-08-27,¥Û∞◊≤À,26,23.75,3,0.0
2015-08-28,¥Û∞◊≤À,13,13.0,4,0.0
2015-08-29,¥Û∞◊≤À,16,26.75,5,1.0
2015-08-30,¥Û∞◊≤À,28,28.0,6,1.0
2015-08-31,¥Û∞◊≤À,24,24.0,0,0.0
2015-09-01,¥Û∞◊≤À,29,25.5,1,0.0
2015-09-02,¥Û∞◊≤À,23,23.0,2,0.0
2015-09-03,¥Û∞◊≤À,25,25.0,3,2.0
2015-09-04,¥Û∞◊≤À,32,25.5,4,2.0
2015-09-05,¥Û∞◊≤À,39,39.0,5,2.0
2015-09-06,¥Û∞◊≤À,27,27.0,6,0.0
2015-09-07,¥Û∞◊≤À,27,27.0,0,0.0
2015-09-08,¥Û∞◊≤À,19,19.0,1,0.0
2015-09-09,¥Û∞◊≤À,27,27.0,2,0.0
2015-09-10,¥Û∞◊≤À,20,20.0,3,0.0
2015-09-11,¥Û∞◊≤À,29,25.5,4,0.0
2015-09-12,¥Û∞◊≤À,26,26.0,5,1.0
2015-09-13,¥Û∞◊≤À,40,40.0,6,1.0
2015-09-14,¥Û∞◊≤À,14,14.0,0,0.0
2015-09-15,¥Û∞◊≤À,12,12.0,1,0.0
2015-09-16,¥Û∞◊≤À,16,16.0,2,0.0
2015-09-17,¥Û∞◊≤À,12,12.0,3,0.0
2015-09-18,¥Û∞◊≤À,24,24.0,4,0.0
2015-09-19,¥Û∞◊≤À,33,33.0,5,1.0
2015-09-20,¥Û∞◊≤À,37,37.0,6,1.0
2015-09-21,¥Û∞◊≤À,15,15.0,0,0.0
2015-09-22,¥Û∞◊≤À,12,12.0,1,0.0
2015-09-23,¥Û∞◊≤À,25,25.0,2,0.0
2015-09-24,¥Û∞◊≤À,24,24.0,3,0.0
2015-09-25,¥Û∞◊≤À,28,28.0,4,0.0
2015-09-26,¥Û∞◊≤À,54,41.25,5,2.0
2015-09-27,¥Û∞◊≤À,43,43.0,6,2.0
2015-09-28,¥Û∞◊≤À,20,20.0,0,0.0
2015-09-29,¥Û∞◊≤À,28,28.0,1,0.0
2015-09-30,¥Û∞◊≤À,35,35.0,2,0.0
2015-10-01,¥Û∞◊≤À,39,39.0,3,2.0
2015-10-02,¥Û∞◊≤À,35,35.0,4,2.0
2015-10-03,¥Û∞◊≤À,32,32.0,5,2.0
2015-10-04,¥Û∞◊≤À,37,37.0,6,2.0
2015-10-05,¥Û∞◊≤À,29,29.0,0,2.0
2015-10-06,¥Û∞◊≤À,42,35.0,1,2.0
2015-10-07,¥Û∞◊≤À,24,24.0,2,2.0
2015-10-08,¥Û∞◊≤À,21,21.0,3,0.0
2015-10-09,¥Û∞◊≤À,16,16.0,4,0.0
2015-10-10,¥Û∞◊≤À,26,32.0,5,0.0
2015-10-11,¥Û∞◊≤À,33,33.0,6,1.0
2015-10-12,¥Û∞◊≤À,24,24.0,0,0.0
2015-10-13,¥Û∞◊≤À,19,19.0,1,0.0
2015-10-14,¥Û∞◊≤À,17,17.0,2,0.0
2015-10-15,¥Û∞◊≤À,35,35.0,3,0.0
2015-10-16,¥Û∞◊≤À,16,16.0,4,0.0
2015-10-17,¥Û∞◊≤À,41,41.0,5,1.0
2015-10-18,¥Û∞◊≤À,32,32.0,6,1.0
2015-10-19,¥Û∞◊≤À,22,22.0,0,0.0
2015-10-20,¥Û∞◊≤À,17,17.0,1,0.0
2015-10-21,¥Û∞◊≤À,35,35.0,2,0.0
2015-10-22,¥Û∞◊≤À,22,22.0,3,0.0
2015-10-23,¥Û∞◊≤À,32,32.0,4,0.0
2015-10-24,¥Û∞◊≤À,38,38.0,5,1.0
2015-10-25,¥Û∞◊≤À,36,36.0,6,1.0
2015-10-26,¥Û∞◊≤À,27,27.0,0,0.0
2015-10-27,¥Û∞◊≤À,32,32.0,1,0.0
2015-10-28,¥Û∞◊≤À,35,35.0,2,0.0
2015-10-29,¥Û∞◊≤À,38,35.0,3,0.0
2015-10-30,¥Û∞◊≤À,30,30.0,4,0.0
2015-10-31,¥Û∞◊≤À,33,33.0,5,1.0
2015-11-01,¥Û∞◊≤À,37,37.0,6,1.0
2015-11-02,¥Û∞◊≤À,28,28.0,0,0.0
2015-11-03,¥Û∞◊≤À,28,28.0,1,0.0
2015-11-04,¥Û∞◊≤À,27,27.0,2,0.0
2015-11-05,¥Û∞◊≤À,35,35.0,3,0.0
2015-11-06,¥Û∞◊≤À,39,35.0,4,0.0
2015-11-07,¥Û∞◊≤À,47,39.25,5,1.0
2015-11-08,¥Û∞◊≤À,32,32.0,6,1.0
2015-11-09,¥Û∞◊≤À,21,26.75,0,0.0
2015-11-10,¥Û∞◊≤À,33,33.0,1,0.0
2015-11-11,¥Û∞◊≤À,28,28.0,2,0.0
2015-11-12,¥Û∞◊≤À,20,26.75,3,0.0
2015-11-13,¥Û∞◊≤À,40,35.0,4,0.0
2015-11-14,¥Û∞◊≤À,32,32.0,5,1.0
2015-11-15,¥Û∞◊≤À,43,39.25,6,1.0
2015-11-16,¥Û∞◊≤À,16,26.75,0,0.0
2015-11-17,¥Û∞◊≤À,35,35.0,1,0.0
2015-11-18,¥Û∞◊≤À,26,26.0,2,0.0
2015-11-19,¥Û∞◊≤À,21,26.75,3,0.0
2015-11-20,¥Û∞◊≤À,43,37.25,4,0.0
2015-11-21,¥Û∞◊≤À,41,41.0,5,1.0
2015-11-22,¥Û∞◊≤À,38,41.75,6,1.0
2015-11-23,¥Û∞◊≤À,32,32.0,0,0.0
2015-11-24,¥Û∞◊≤À,31,31.0,1,0.0
2015-11-25,¥Û∞◊≤À,24,28.0,2,0.0
2015-11-26,¥Û∞◊≤À,25,28.0,3,0.0
2015-11-27,¥Û∞◊≤À,38,38.0,4,0.0
2015-11-28,¥Û∞◊≤À,56,50.75,5,1.0
2015-11-29,¥Û∞◊≤À,45,45.0,6,1.0
2015-11-30,¥Û∞◊≤À,33,33.0,0,0.0
2015-12-01,¥Û∞◊≤À,26,26.0,1,0.0
2015-12-02,¥Û∞◊≤À,37,37.0,2,0.0
2015-12-03,¥Û∞◊≤À,28,28.0,3,0.0
2015-12-04,¥Û∞◊≤À,38,38.0,4,0.0
2015-12-05,¥Û∞◊≤À,49,49.0,5,1.0
2015-12-06,¥Û∞◊≤À,43,43.0,6,1.0
2015-12-07,¥Û∞◊≤À,28,28.0,0,0.0
2015-12-08,¥Û∞◊≤À,31,31.0,1,0.0
2015-12-09,¥Û∞◊≤À,30,30.0,2,0.0
2015-12-10,¥Û∞◊≤À,30,30.0,3,0.0
2015-12-11,¥Û∞◊≤À,29,29.0,4,0.0
2015-12-12,¥Û∞◊≤À,42,42.0,5,1.0
2015-12-13,¥Û∞◊≤À,100,50.75,6,1.0
2015-12-14,¥Û∞◊≤À,46,37.25,0,0.0
2015-12-15,¥Û∞◊≤À,52,37.25,1,0.0
2015-12-16,¥Û∞◊≤À,29,29.0,2,0.0
2015-12-17,¥Û∞◊≤À,28,28.0,3,0.0
2015-12-18,¥Û∞◊≤À,38,38.0,4,0.0
2015-12-19,¥Û∞◊≤À,45,45.0,5,1.0
2015-12-20,¥Û∞◊≤À,31,38.75,6,1.0
2015-12-21,¥Û∞◊≤À,25,25.0,0,0.0
2015-12-22,¥Û∞◊≤À,24,24.0,1,0.0
2015-12-23,¥Û∞◊≤À,27,27.0,2,0.0
2015-12-24,¥Û∞◊≤À,30,30.0,3,0.0
2015-12-25,¥Û∞◊≤À,39,39.0,4,0.0
2015-12-26,¥Û∞◊≤À,44,44.0,5,1.0
2015-12-27,¥Û∞◊≤À,44,44.0,6,1.0
2015-12-28,¥Û∞◊≤À,23,23.0,0,0.0
2015-12-29,¥Û∞◊≤À,26,26.0,1,0.0
2015-12-30,¥Û∞◊≤À,38,38.0,2,0.0
2015-12-31,¥Û∞◊≤À,58,38.0,3,0.0
2016-01-01,¥Û∞◊≤À,58,41.25,4,2.0
2016-01-02,¥Û∞◊≤À,41,41.0,5,2.0
2016-01-03,¥Û∞◊≤À,50,41.25,6,2.0
2016-01-04,¥Û∞◊≤À,19,23.75,0,0.0
